account_id,month,payment_status,price_per_hour_compute,price_per_gb_storage,price_per_gb_network,billed_compute_usd,billed_storage_usd,billed_network_usd,billed_amount_usd,cost_compute_usd,cost_storage_usd,cost_network_usd,cost_usd,discount_percent,discount_usd,billed_after_discount_usd,cost_after_discount_usd
A0010,2024-05,Paid,0.025,0.023,0.09,0.18,0.2,0.3,2.01,0.12,0.13,0.21,1.36,5,0.1,1.91,1.36
A0010,2024-06,Paid,0.025,0.023,0.09,0.23,0.21,0.35,1.93,0.12,0.11,0.19,1.06,0,0.0,1.93,1.06
A0010,2024-07,Paid,0.025,0.023,0.09,0.18,0.19,0.28,1.68,0.12,0.14,0.2,1.18,0,0.0,1.68,1.18
A0010,2024-08,Paid,0.025,0.023,0.09,0.24,0.07,0.08,1.41,0.12,0.03,0.04,0.72,10,0.14,1.27,0.72
A0010,2024-09,Paid,0.025,0.023,0.09,0.19,0.09,0.12,1.35,0.11,0.05,0.07,0.8,15,0.2,1.15,0.8
A0010,2024-10,Paid,0.025,0.023,0.09,0.22,0.15,0.38,2.27,0.17,0.12,0.3,1.77,15,0.34,1.93,1.77
A0010,2024-11,Paid,0.025,0.023,0.09,0.32,0.19,0.28,2.05,0.21,0.12,0.18,1.35,10,0.2,1.85,1.35
A0010,2024-12,Overdue,0.025,0.023,0.09,0.26,0.18,0.25,1.8,0.19,0.13,0.19,1.34,5,0.09,1.71,1.34
A0010,2025-01,Paid,0.025,0.023,0.09,0.21,0.14,0.3,1.55,0.15,0.09,0.21,1.08,0,0.0,1.55,1.08
A0010,2025-02,Paid,0.025,0.023,0.09,0.21,0.16,0.22,1.53,0.14,0.11,0.15,1.04,0,0.0,1.53,1.04
A0010,2025-03,Paid,0.025,0.023,0.09,0.32,0.23,0.12,1.88,0.18,0.13,0.07,1.05,15,0.28,1.6,1.05
A0010,2025-04,Paid,0.025,0.023,0.09,0.25,0.09,0.37,1.92,0.17,0.06,0.25,1.29,5,0.1,1.82,1.29
A0010,2025-05,Paid,0.025,0.023,0.09,0.22,0.23,0.13,1.9,0.11,0.12,0.07,0.97,0,0.0,1.9,0.97
A0010,2025-06,Pending,0.025,0.023,0.09,0.27,0.22,0.33,2.03,0.2,0.16,0.25,1.5,0,0.0,2.03,1.5
A0010,2025-07,Paid,0.025,0.023,0.09,0.16,0.09,0.34,1.51,0.13,0.07,0.27,1.19,10,0.15,1.36,1.19
A0010,2025-08,Paid,0.025,0.023,0.09,0.24,0.09,0.12,1.81,0.18,0.07,0.09,1.37,0,0.0,1.81,1.37
A0010,2025-09,Paid,0.025,0.023,0.09,0.25,0.2,0.1,1.7,0.13,0.1,0.05,0.88,0,0.0,1.7,0.88
A0011,2024-01,Pending,0.024,0.02,0.085,0.76,1.06,0.89,8.76,0.45,0.64,0.53,5.27,5,0.44,8.32,5.27
A0011,2024-02,Paid,0.024,0.02,0.085,3.28,1.27,3.69,18.36,1.95,0.75,2.2,10.93,10,1.84,16.52,10.93
A0011,2024-03,Overdue,0.024,0.02,0.085,2.26,0.89,1.74,12.14,1.21,0.48,0.93,6.48,10,1.21,10.93,6.48
A0011,2024-04,Paid,0.024,0.02,0.085,1.42,1.28,0.93,12.79,0.97,0.88,0.64,8.8,0,0.0,12.79,8.8
A0011,2024-05,Paid,0.024,0.02,0.085,2.53,0.87,2.07,14.85,1.87,0.64,1.53,10.98,10,1.48,13.37,10.98
A0011,2024-06,Paid,0.024,0.02,0.085,2.54,0.87,2.65,15.45,1.51,0.52,1.57,9.18,0,0.0,15.45,9.18
A0011,2024-07,Paid,0.024,0.02,0.085,0.99,0.79,1.11,10.12,0.75,0.6,0.84,7.68,0,0.0,10.12,7.68
A0011,2024-08,Paid,0.024,0.02,0.085,3.11,1.73,1.42,16.58,2.3,1.28,1.05,12.25,10,1.66,14.92,12.25
A0011,2024-09,Paid,0.024,0.02,0.085,1.78,1.33,2.57,14.81,0.96,0.72,1.38,7.98,5,0.74,14.07,7.98
A0011,2024-10,Paid,0.024,0.02,0.085,1.96,0.69,3.06,15.92,1.43,0.5,2.23,11.62,10,1.59,14.33,11.62
A0011,2024-11,Paid,0.024,0.02,0.085,1.44,0.85,1.59,12.71,1.1,0.65,1.22,9.72,10,1.27,11.44,9.72
A0011,2024-12,Paid,0.024,0.02,0.085,1.96,0.99,0.76,12.51,1.09,0.55,0.43,7.0,5,0.63,11.88,7.0
A0011,2025-01,Paid,0.024,0.02,0.085,1.83,1.72,0.84,14.35,1.23,1.15,0.57,9.65,0,0.0,14.35,9.65
A0011,2025-02,Paid,0.024,0.02,0.085,1.98,1.38,3.52,19.52,1.37,0.95,2.44,13.5,0,0.0,19.52,13.5
A0011,2025-03,Pending,0.024,0.02,0.085,0.85,0.51,2.77,11.36,0.58,0.35,1.89,7.76,0,0.0,11.36,7.76
A0011,2025-04,Paid,0.024,0.02,0.085,1.08,1.19,2.79,13.22,0.57,0.63,1.47,6.99,0,0.0,13.22,6.99
A0011,2025-05,Paid,0.024,0.02,0.085,1.14,0.86,1.11,10.27,0.8,0.6,0.78,7.17,20,2.05,8.22,7.17
A0011,2025-06,Pending,0.024,0.02,0.085,1.99,1.1,3.12,16.53,1.37,0.76,2.15,11.4,0,0.0,16.53,11.4
A0011,2025-07,Paid,0.024,0.02,0.085,2.68,0.83,2.13,14.13,2.0,0.62,1.59,10.56,15,2.12,12.01,10.56
A0011,2025-08,Paid,0.024,0.02,0.085,2.42,0.6,1.76,12.86,1.8,0.45,1.3,9.53,5,0.64,12.22,9.53
A0011,2025-09,Paid,0.024,0.02,0.085,1.98,1.7,2.61,16.59,1.19,1.02,1.56,9.93,10,1.66,14.93,9.93
A0012,2024-01,Pending,0.025,0.023,0.09,2.63,1.34,3.1,16.6,1.88,0.96,2.22,11.89,5,0.83,15.77,11.89
A0012,2024-02,Overdue,0.025,0.023,0.09,1.2,1.1,3.18,16.66,0.91,0.83,2.42,12.66,5,0.83,15.83,12.66
A0012,2024-03,Paid,0.025,0.023,0.09,2.77,1.52,2.65,20.32,2.13,1.17,2.03,15.6,5,1.02,19.3,15.6
A0012,2024-04,Paid,0.025,0.023,0.09,1.51,0.67,1.39,13.95,0.83,0.37,0.76,7.65,0,0.0,13.95,7.65
A0012,2024-05,Paid,0.025,0.023,0.09,1.57,0.51,2.86,13.7,0.8,0.26,1.45,6.96,10,1.37,12.33,6.96
A0012,2024-06,Overdue,0.025,0.023,0.09,2.91,1.95,2.56,20.83,2.03,1.35,1.78,14.48,0,0.0,20.83,14.48
A0012,2024-07,Paid,0.025,0.023,0.09,1.33,1.37,2.76,16.97,0.75,0.77,1.56,9.58,0,0.0,16.97,9.58
A0012,2024-08,Paid,0.025,0.023,0.09,2.32,1.25,2.43,18.48,1.56,0.83,1.63,12.37,5,0.92,17.56,12.37
A0012,2024-09,Paid,0.025,0.023,0.09,2.31,1.0,1.9,13.74,1.81,0.78,1.49,10.77,0,0.0,13.74,10.77
A0012,2024-10,Paid,0.025,0.023,0.09,2.68,1.2,4.42,21.3,1.65,0.73,2.72,13.07,15,3.2,18.1,13.07
A0012,2024-11,Pending,0.025,0.023,0.09,1.94,2.0,1.07,17.11,1.12,1.15,0.62,9.85,20,3.42,13.69,9.85
A0012,2024-12,Paid,0.025,0.023,0.09,2.92,2.48,2.8,22.3,1.86,1.58,1.79,14.2,15,3.34,18.96,14.2
A0012,2025-01,Paid,0.025,0.023,0.09,1.19,1.02,3.17,16.72,0.83,0.71,2.21,11.65,0,0.0,16.72,11.65
A0012,2025-02,Paid,0.025,0.023,0.09,2.23,0.72,0.87,12.66,1.18,0.38,0.46,6.71,0,0.0,12.66,6.71
A0012,2025-03,Paid,0.025,0.023,0.09,3.4,1.98,3.13,20.85,2.09,1.22,1.92,12.81,15,3.13,17.72,12.81
A0012,2025-04,Paid,0.025,0.023,0.09,1.21,1.18,2.34,14.06,0.65,0.63,1.26,7.59,5,0.7,13.36,7.59
A0012,2025-05,Pending,0.025,0.023,0.09,1.13,0.9,2.17,10.47,0.79,0.63,1.51,7.31,20,2.09,8.38,7.31
A0012,2025-06,Paid,0.025,0.023,0.09,1.17,1.24,2.57,13.74,0.88,0.93,1.93,10.29,20,2.75,10.99,10.29
A0012,2025-07,Paid,0.025,0.023,0.09,3.6,0.79,3.05,19.35,2.21,0.48,1.87,11.86,15,2.9,16.45,11.86
A0012,2025-08,Paid,0.025,0.023,0.09,3.34,0.93,1.04,17.34,2.04,0.57,0.64,10.6,0,0.0,17.34,10.6
A0012,2025-09,Paid,0.025,0.023,0.09,1.69,1.55,3.28,19.4,1.12,1.03,2.17,12.84,0,0.0,19.4,12.84
A0013,2024-01,Paid,0.024,0.02,0.085,0.04,0.02,0.02,0.21,0.02,0.01,0.01,0.12,15,0.03,0.18,0.12
A0013,2024-02,Paid,0.024,0.02,0.085,0.02,0.03,0.05,0.27,0.01,0.02,0.03,0.16,0,0.0,0.27,0.16
A0013,2024-03,Paid,0.024,0.02,0.085,0.03,0.01,0.05,0.26,0.02,0.01,0.03,0.15,0,0.0,0.26,0.15
A0013,2024-04,Paid,0.024,0.02,0.085,0.03,0.02,0.02,0.16,0.02,0.01,0.01,0.1,5,0.01,0.15,0.1
A0013,2024-05,Paid,0.024,0.02,0.085,0.04,0.01,0.02,0.23,0.02,0.01,0.01,0.12,15,0.03,0.2,0.12
A0013,2024-06,Paid,0.024,0.02,0.085,0.02,0.01,0.03,0.19,0.02,0.01,0.02,0.14,10,0.02,0.17,0.14
A0013,2024-07,Paid,0.024,0.02,0.085,0.02,0.03,0.04,0.27,0.02,0.02,0.03,0.18,5,0.01,0.26,0.18
A0013,2024-08,Paid,0.024,0.02,0.085,0.02,0.02,0.01,0.17,0.01,0.01,0.01,0.1,0,0.0,0.17,0.1
A0013,2024-09,Paid,0.024,0.02,0.085,0.04,0.01,0.05,0.28,0.02,0.01,0.03,0.15,5,0.01,0.27,0.15
A0013,2024-10,Paid,0.024,0.02,0.085,0.04,0.02,0.07,0.31,0.03,0.02,0.05,0.23,20,0.06,0.25,0.23
A0013,2024-11,Paid,0.024,0.02,0.085,0.04,0.01,0.02,0.22,0.02,0.01,0.01,0.12,0,0.0,0.22,0.12
A0013,2024-12,Paid,0.024,0.02,0.085,0.02,0.02,0.04,0.21,0.01,0.01,0.02,0.11,5,0.01,0.2,0.11
A0013,2025-01,Paid,0.024,0.02,0.085,0.02,0.01,0.03,0.16,0.01,0.0,0.02,0.09,15,0.02,0.14,0.09
A0013,2025-02,Paid,0.024,0.02,0.085,0.04,0.01,0.05,0.22,0.02,0.01,0.03,0.12,10,0.02,0.2,0.12
A0013,2025-03,Paid,0.024,0.02,0.085,0.04,0.01,0.05,0.23,0.03,0.01,0.04,0.18,10,0.02,0.21,0.18
A0013,2025-04,Paid,0.024,0.02,0.085,0.03,0.02,0.02,0.23,0.02,0.01,0.01,0.13,10,0.02,0.21,0.13
A0013,2025-05,Paid,0.024,0.02,0.085,0.03,0.01,0.04,0.19,0.02,0.01,0.02,0.11,0,0.0,0.19,0.11
A0013,2025-06,Paid,0.024,0.02,0.085,0.02,0.01,0.03,0.2,0.02,0.01,0.02,0.15,0,0.0,0.2,0.15
A0013,2025-07,Paid,0.024,0.02,0.085,0.03,0.01,0.03,0.17,0.02,0.01,0.02,0.12,10,0.02,0.15,0.12
A0013,2025-08,Pending,0.024,0.02,0.085,0.02,0.01,0.02,0.16,0.01,0.01,0.01,0.09,10,0.02,0.14,0.09
A0013,2025-09,Pending,0.024,0.02,0.085,0.02,0.01,0.04,0.19,0.01,0.01,0.02,0.12,15,0.03,0.16,0.12
A0014,2024-01,Paid,0.026,0.022,0.087,4.67,3.58,4.5,31.76,3.57,2.74,3.44,24.3,15,4.76,27.0,24.3
A0014,2024-02,Paid,0.026,0.022,0.087,2.8,1.9,4.28,20.4,1.72,1.17,2.62,12.5,5,1.02,19.38,12.5
A0014,2024-03,Pending,0.026,0.022,0.087,4.47,2.1,2.06,23.83,3.19,1.5,1.47,16.99,5,1.19,22.64,16.99
A0014,2024-04,Paid,0.026,0.022,0.087,4.44,1.92,2.6,24.44,2.35,1.02,1.38,12.93,10,2.44,22.0,12.93
A0014,2024-05,Pending,0.026,0.022,0.087,3.76,1.21,1.72,20.22,2.7,0.87,1.24,14.52,5,1.01,19.21,14.52
A0014,2024-06,Overdue,0.026,0.022,0.087,4.19,1.2,4.49,26.28,3.07,0.88,3.29,19.26,10,2.63,23.65,19.26
A0014,2024-07,Paid,0.026,0.022,0.087,4.96,2.38,6.34,30.84,3.71,1.78,4.74,23.06,10,3.08,27.76,23.06
A0014,2024-08,Paid,0.026,0.022,0.087,1.58,1.37,4.54,19.85,1.11,0.96,3.19,13.94,15,2.98,16.87,13.94
A0014,2024-09,Paid,0.026,0.022,0.087,2.33,2.52,4.5,25.97,1.42,1.54,2.75,15.87,0,0.0,25.97,15.87
A0014,2024-10,Paid,0.026,0.022,0.087,1.79,1.49,5.37,23.8,0.93,0.77,2.79,12.36,0,0.0,23.8,12.36
A0014,2024-11,Paid,0.026,0.022,0.087,3.05,2.18,1.39,19.65,2.0,1.43,0.91,12.88,0,0.0,19.65,12.88
A0014,2024-12,Paid,0.026,0.022,0.087,2.58,1.44,4.03,20.96,1.88,1.04,2.93,15.24,5,1.05,19.91,15.24
A0014,2025-01,Paid,0.026,0.022,0.087,1.47,0.79,0.68,10.36,0.82,0.44,0.38,5.77,0,0.0,10.36,5.77
A0014,2025-02,Paid,0.026,0.022,0.087,3.34,3.55,6.78,34.96,1.94,2.06,3.93,20.27,5,1.75,33.21,20.27
A0014,2025-03,Paid,0.026,0.022,0.087,3.91,1.46,2.23,22.79,2.58,0.96,1.48,15.06,5,1.14,21.65,15.06
A0014,2025-04,Paid,0.026,0.022,0.087,4.46,1.74,2.55,22.49,3.23,1.26,1.85,16.29,0,0.0,22.49,16.29
A0014,2025-05,Paid,0.026,0.022,0.087,3.51,1.58,3.54,27.25,2.7,1.22,2.72,20.95,5,1.36,25.89,20.95
A0014,2025-06,Paid,0.026,0.022,0.087,2.13,1.6,1.14,16.78,1.14,0.86,0.61,9.02,0,0.0,16.78,9.02
A0014,2025-07,Paid,0.026,0.022,0.087,3.78,1.25,3.22,19.88,2.1,0.7,1.79,11.04,0,0.0,19.88,11.04
A0014,2025-08,Paid,0.026,0.022,0.087,1.82,1.42,1.78,19.45,1.35,1.05,1.32,14.39,10,1.94,17.51,14.39
A0014,2025-09,Pending,0.026,0.022,0.087,1.58,1.79,2.58,19.46,1.09,1.24,1.79,13.49,0,0.0,19.46,13.49
A0015,2024-01,Paid,0.025,0.023,0.09,2.37,2.23,4.82,23.74,1.7,1.6,3.45,17.01,0,0.0,23.74,17.01
A0015,2024-02,Paid,0.025,0.023,0.09,3.21,1.55,1.65,21.09,2.57,1.24,1.32,16.85,5,1.05,20.04,16.85
A0015,2024-03,Paid,0.025,0.023,0.09,2.8,2.26,6.01,30.18,2.19,1.77,4.69,23.6,10,3.02,27.16,23.6
A0015,2024-04,Paid,0.025,0.023,0.09,2.89,2.01,4.14,22.28,2.18,1.51,3.12,16.77,0,0.0,22.28,16.77
A0015,2024-05,Paid,0.025,0.023,0.09,3.46,2.04,1.13,20.35,2.54,1.49,0.83,14.92,5,1.02,19.33,14.92
A0015,2024-06,Paid,0.025,0.023,0.09,2.53,0.9,2.62,16.46,1.57,0.56,1.62,10.18,0,0.0,16.46,10.18
A0015,2024-07,Overdue,0.025,0.023,0.09,1.89,2.29,3.13,19.4,1.31,1.58,2.17,13.44,0,0.0,19.4,13.44
A0015,2024-08,Overdue,0.025,0.023,0.09,1.19,1.83,0.87,14.87,0.66,1.02,0.48,8.26,5,0.74,14.13,8.26
A0015,2024-09,Paid,0.025,0.023,0.09,3.79,2.47,2.91,25.56,2.76,1.8,2.12,18.6,5,1.28,24.28,18.6
A0015,2024-10,Paid,0.025,0.023,0.09,4.98,2.42,3.88,30.5,3.62,1.76,2.82,22.18,5,1.52,28.98,22.18
A0015,2024-11,Pending,0.025,0.023,0.09,2.19,2.37,4.23,21.34,1.57,1.7,3.03,15.29,10,2.13,19.21,15.29
A0015,2024-12,Paid,0.025,0.023,0.09,2.33,0.97,0.67,12.28,1.48,0.61,0.42,7.78,20,2.46,9.82,7.78
A0015,2025-01,Pending,0.025,0.023,0.09,3.28,1.61,1.03,16.62,2.01,0.99,0.63,10.2,5,0.83,15.79,10.2
A0015,2025-02,Paid,0.025,0.023,0.09,3.09,1.55,2.97,18.68,1.94,0.97,1.86,11.69,0,0.0,18.68,11.69
A0015,2025-03,Paid,0.025,0.023,0.09,3.74,1.28,1.29,21.15,1.91,0.65,0.66,10.79,10,2.12,19.03,10.79
A0015,2025-04,Paid,0.025,0.023,0.09,2.01,1.31,2.62,17.42,1.51,0.98,1.97,13.13,0,0.0,17.42,13.13
A0015,2025-05,Paid,0.025,0.023,0.09,1.36,1.71,2.38,17.74,0.9,1.13,1.58,11.76,5,0.89,16.85,11.76
A0015,2025-06,Paid,0.025,0.023,0.09,3.04,2.02,2.62,19.4,1.88,1.25,1.61,11.95,0,0.0,19.4,11.95
A0015,2025-07,Overdue,0.025,0.023,0.09,1.6,1.27,1.02,14.73,1.06,0.84,0.68,9.79,0,0.0,14.73,9.79
A0015,2025-08,Paid,0.025,0.023,0.09,3.82,2.27,2.8,21.94,2.74,1.62,2.01,15.72,20,4.39,17.55,15.72
A0015,2025-09,Paid,0.025,0.023,0.09,4.43,1.88,5.07,27.71,2.72,1.16,3.12,17.03,10,2.77,24.94,17.03
A0016,2024-01,Paid,0.024,0.02,0.085,2.58,1.9,4.07,20.84,1.93,1.42,3.05,15.61,10,2.08,18.76,15.61
A0016,2024-02,Paid,0.024,0.02,0.085,2.37,2.0,3.48,19.1,1.84,1.55,2.7,14.82,5,0.96,18.14,14.82
A0016,2024-03,Paid,0.024,0.02,0.085,2.83,0.59,3.32,16.5,1.74,0.37,2.05,10.17,0,0.0,16.5,10.17
A0016,2024-04,Paid,0.024,0.02,0.085,2.0,1.02,2.71,16.97,1.09,0.55,1.47,9.19,0,0.0,16.97,9.19
A0016,2024-05,Paid,0.024,0.02,0.085,1.81,1.27,2.68,17.05,1.32,0.92,1.95,12.41,0,0.0,17.05,12.41
A0016,2024-06,Paid,0.024,0.02,0.085,3.97,1.88,1.58,21.52,3.16,1.5,1.26,17.17,5,1.08,20.44,17.17
A0016,2024-07,Paid,0.024,0.02,0.085,1.61,1.23,2.11,13.18,0.88,0.67,1.15,7.18,10,1.32,11.86,7.18
A0016,2024-08,Paid,0.024,0.02,0.085,1.57,1.27,2.07,14.84,1.12,0.91,1.48,10.59,10,1.48,13.36,10.59
A0016,2024-09,Paid,0.024,0.02,0.085,2.76,1.78,1.71,17.14,2.07,1.33,1.28,12.81,0,0.0,17.14,12.81
A0016,2024-10,Paid,0.024,0.02,0.085,1.95,1.4,1.13,15.23,1.52,1.09,0.88,11.82,20,3.05,12.18,11.82
A0016,2024-11,Paid,0.024,0.02,0.085,3.57,1.63,3.59,20.0,1.92,0.88,1.93,10.74,10,2.0,18.0,10.74
A0016,2024-12,Paid,0.024,0.02,0.085,2.97,2.34,5.34,24.95,1.56,1.24,2.82,13.16,5,1.25,23.7,13.16
A0016,2025-01,Paid,0.024,0.02,0.085,2.54,1.32,2.34,16.97,2.03,1.05,1.87,13.52,5,0.85,16.12,13.52
A0016,2025-02,Paid,0.024,0.02,0.085,1.4,0.81,2.77,12.25,0.75,0.43,1.48,6.55,5,0.61,11.64,6.55
A0016,2025-03,Paid,0.024,0.02,0.085,0.88,0.39,2.01,9.63,0.49,0.21,1.11,5.33,0,0.0,9.63,5.33
A0016,2025-04,Paid,0.024,0.02,0.085,1.65,1.48,1.81,16.6,1.11,1.0,1.22,11.16,0,0.0,16.6,11.16
A0016,2025-05,Paid,0.024,0.02,0.085,1.23,1.64,1.58,13.57,0.78,1.04,1.0,8.6,10,1.36,12.21,8.6
A0016,2025-06,Paid,0.024,0.02,0.085,2.38,0.63,3.45,16.5,1.73,0.46,2.5,11.96,0,0.0,16.5,11.96
A0016,2025-07,Paid,0.024,0.02,0.085,2.66,1.14,1.72,16.19,1.48,0.64,0.96,9.02,0,0.0,16.19,9.02
A0016,2025-08,Overdue,0.024,0.02,0.085,1.66,0.64,2.41,13.04,1.29,0.5,1.87,10.1,0,0.0,13.04,10.1
A0016,2025-09,Pending,0.024,0.02,0.085,1.51,1.73,3.2,17.63,0.85,0.98,1.81,9.97,0,0.0,17.63,9.97
A0017,2024-01,Paid,0.024,0.02,0.085,1.51,0.35,1.32,7.95,1.1,0.25,0.96,5.81,15,1.19,6.76,5.81
A0017,2024-02,Paid,0.024,0.02,0.085,0.62,0.61,1.22,5.86,0.32,0.31,0.63,3.05,10,0.59,5.27,3.05
A0017,2024-03,Paid,0.024,0.02,0.085,1.0,0.27,0.65,4.98,0.64,0.17,0.42,3.2,5,0.25,4.73,3.2
A0017,2024-04,Paid,0.024,0.02,0.085,0.41,0.3,0.6,4.94,0.21,0.15,0.3,2.52,0,0.0,4.94,2.52
A0017,2024-05,Paid,0.024,0.02,0.085,1.0,0.48,0.35,5.19,0.6,0.29,0.21,3.08,5,0.26,4.93,3.08
A0017,2024-06,Pending,0.024,0.02,0.085,1.4,0.24,0.68,6.72,0.83,0.14,0.4,3.99,5,0.34,6.38,3.99
A0017,2024-07,Paid,0.024,0.02,0.085,0.52,0.49,0.6,5.66,0.37,0.35,0.43,4.05,0,0.0,5.66,4.05
A0017,2024-08,Paid,0.024,0.02,0.085,0.44,0.36,1.16,5.12,0.28,0.23,0.74,3.26,5,0.26,4.86,3.26
A0017,2024-09,Pending,0.024,0.02,0.085,0.53,0.34,0.75,5.22,0.27,0.18,0.39,2.7,0,0.0,5.22,2.7
A0017,2024-10,Paid,0.024,0.02,0.085,0.91,0.21,0.86,4.8,0.73,0.17,0.69,3.84,5,0.24,4.56,3.84
A0017,2024-11,Paid,0.024,0.02,0.085,0.57,0.53,1.14,6.07,0.44,0.4,0.87,4.65,5,0.3,5.77,4.65
A0017,2024-12,Paid,0.024,0.02,0.085,0.71,0.76,1.57,7.36,0.55,0.59,1.21,5.7,0,0.0,7.36,5.7
A0017,2025-01,Paid,0.024,0.02,0.085,0.71,0.37,0.43,4.9,0.41,0.21,0.25,2.81,0,0.0,4.9,2.81
A0017,2025-02,Paid,0.024,0.02,0.085,0.21,0.2,0.58,2.82,0.13,0.13,0.36,1.74,5,0.14,2.68,1.74
A0017,2025-03,Paid,0.024,0.02,0.085,1.39,0.26,1.12,7.27,0.79,0.15,0.64,4.13,5,0.36,6.91,4.13
A0017,2025-04,Paid,0.024,0.02,0.085,0.81,0.33,1.59,7.26,0.44,0.17,0.86,3.9,15,1.09,6.17,3.9
A0017,2025-05,Paid,0.024,0.02,0.085,0.82,0.48,1.12,5.87,0.42,0.25,0.57,2.99,10,0.59,5.28,2.99
A0017,2025-06,Paid,0.024,0.02,0.085,1.03,0.73,0.9,7.33,0.67,0.48,0.59,4.77,0,0.0,7.33,4.77
A0017,2025-07,Pending,0.024,0.02,0.085,1.03,0.22,0.93,5.53,0.55,0.12,0.5,2.97,0,0.0,5.53,2.97
A0017,2025-08,Pending,0.024,0.02,0.085,0.62,0.15,0.63,3.79,0.34,0.08,0.35,2.1,5,0.19,3.6,2.1
A0017,2025-09,Pending,0.024,0.02,0.085,0.56,0.65,1.08,6.16,0.43,0.49,0.82,4.67,0,0.0,6.16,4.67
A0018,2024-01,Paid,0.025,0.023,0.09,5.0,3.02,3.55,28.49,3.23,1.95,2.29,18.39,5,1.42,27.07,18.39
A0018,2024-02,Paid,0.025,0.023,0.09,2.75,1.43,2.32,21.38,1.53,0.79,1.29,11.87,15,3.21,18.17,11.87
A0018,2024-03,Paid,0.025,0.023,0.09,4.14,1.55,3.67,32.87,2.9,1.08,2.57,23.04,5,1.64,31.23,23.04
A0018,2024-04,Paid,0.025,0.023,0.09,3.39,2.7,4.87,33.49,1.96,1.56,2.82,19.41,0,0.0,33.49,19.41
A0018,2024-05,Paid,0.025,0.023,0.09,4.94,3.45,7.7,39.5,3.25,2.27,5.07,25.99,5,1.98,37.52,25.99
A0018,2024-06,Paid,0.025,0.023,0.09,6.23,3.33,5.06,35.88,3.64,1.95,2.96,20.98,5,1.79,34.09,20.98
A0018,2024-07,Paid,0.025,0.023,0.09,4.9,3.35,4.63,35.95,3.21,2.2,3.03,23.54,5,1.8,34.15,23.54
A0018,2024-08,Paid,0.025,0.023,0.09,3.15,2.73,4.56,33.57,2.17,1.88,3.14,23.12,15,5.04,28.53,23.12
A0018,2024-09,Paid,0.025,0.023,0.09,5.89,4.35,4.97,40.02,3.89,2.87,3.29,26.45,0,0.0,40.02,26.45
A0018,2024-10,Paid,0.025,0.023,0.09,5.96,3.67,2.06,31.43,3.69,2.27,1.27,19.45,20,6.29,25.14,19.45
A0018,2024-11,Paid,0.025,0.023,0.09,2.31,2.96,3.37,29.99,1.71,2.18,2.49,22.11,15,4.5,25.49,22.11
A0018,2024-12,Paid,0.025,0.023,0.09,6.01,3.6,3.44,37.37,4.58,2.74,2.62,28.47,0,0.0,37.37,28.47
A0018,2025-01,Paid,0.025,0.023,0.09,3.19,3.22,6.1,31.88,1.76,1.78,3.38,17.65,0,0.0,31.88,17.65
A0018,2025-02,Paid,0.025,0.023,0.09,4.01,2.94,3.53,27.92,2.17,1.59,1.91,15.1,0,0.0,27.92,15.1
A0018,2025-03,Paid,0.025,0.023,0.09,3.77,2.05,3.61,26.87,2.01,1.1,1.93,14.35,0,0.0,26.87,14.35
A0018,2025-04,Paid,0.025,0.023,0.09,2.86,1.61,3.83,27.54,2.27,1.28,3.04,21.87,0,0.0,27.54,21.87
A0018,2025-05,Paid,0.025,0.023,0.09,2.76,1.79,3.59,23.33,2.16,1.4,2.81,18.26,10,2.33,21.0,18.26
A0018,2025-06,Paid,0.025,0.023,0.09,5.63,2.27,3.89,31.37,3.21,1.29,2.21,17.86,0,0.0,31.37,17.86
A0018,2025-07,Paid,0.025,0.023,0.09,4.17,2.52,5.45,31.13,3.3,1.99,4.31,24.62,0,0.0,31.13,24.62
A0018,2025-08,Overdue,0.025,0.023,0.09,4.98,3.37,2.11,28.69,2.8,1.89,1.19,16.13,10,2.87,25.82,16.13
A0018,2025-09,Paid,0.025,0.023,0.09,2.48,2.15,2.51,28.39,1.62,1.4,1.64,18.51,0,0.0,28.39,18.51
A0019,2024-01,Paid,0.024,0.02,0.085,1.81,2.56,2.15,22.8,1.17,1.66,1.39,14.8,10,2.28,20.52,14.8
A0019,2024-02,Paid,0.024,0.02,0.085,4.57,1.83,2.01,27.73,3.54,1.42,1.56,21.48,0,0.0,27.73,21.48
A0019,2024-03,Paid,0.024,0.02,0.085,2.86,1.96,2.25,21.2,1.47,1.0,1.15,10.86,0,0.0,21.2,10.86
A0019,2024-04,Paid,0.024,0.02,0.085,3.61,2.65,3.88,25.1,2.15,1.58,2.31,14.92,10,2.51,22.59,14.92
A0019,2024-05,Paid,0.024,0.02,0.085,3.98,2.04,2.26,21.05,2.71,1.39,1.54,14.32,5,1.05,20.0,14.32
A0019,2024-06,Paid,0.024,0.02,0.085,2.88,1.96,3.06,21.07,1.5,1.02,1.59,10.95,15,3.16,17.91,10.95
A0019,2024-07,Paid,0.024,0.02,0.085,4.28,1.37,4.24,24.89,2.44,0.78,2.42,14.21,10,2.49,22.4,14.21
A0019,2024-08,Paid,0.024,0.02,0.085,4.51,1.87,4.47,26.21,2.88,1.19,2.86,16.76,10,2.62,23.59,16.76
A0019,2024-09,Paid,0.024,0.02,0.085,3.41,2.89,2.79,28.32,2.61,2.21,2.13,21.64,0,0.0,28.32,21.64
A0019,2024-10,Paid,0.024,0.02,0.085,4.0,1.59,2.15,22.71,2.91,1.16,1.57,16.54,0,0.0,22.71,16.54
